ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:15,88.32,88.32,88.28,88.28,187,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:15,64.62,64.62,64.56,64.62,1227,10
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,07:15,27.5,27.5,27.47,27.47,1125,6
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:15,12.445,12.45,12.445,12.45,278,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:15,63.96,63.98,63.96,63.98,209,3
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:15,17.39,17.395,17.375,17.375,4800,12
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,07:15,24.5,24.5,24.47,24.47,1577,10
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2018-03-26,07:15,45.95,45.95,45.85,45.85,147,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,07:15,152.8,152.85,152.8,152.85,173,5
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:15,134.15,134.4,134.1,134.15,1382,25
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,07:15,45.07,45.07,45.06,45.06,796,4
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,07:15,52.16,52.26,52.14,52.16,1630,16
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2018-03-26,07:15,168.2,168.2,168.2,168.2,10,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:15,11.29,11.29,11.272,11.272,18489,25
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2018-03-26,07:15,66.7,66.7,66.7,66.7,150,1
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2018-03-26,07:15,19.5,19.5,19.5,19.5,20,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:15,84.92,84.95,84.85,84.85,2340,31
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,07:15,73.25,73.25,73.25,73.25,57,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:15,87.06,87.1,86.98,86.98,678,8
"DE0005203947","BNN","B.R.A.I.N. NA","Common stock","EUR",2504909,2018-03-26,07:15,23.9,23.9,23.9,23.9,144,1
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2018-03-26,07:15,93.7,93.7,93.7,93.7,15,1
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2018-03-26,07:15,79.9,79.9,79.6,79.6,80,2
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:15,38.18,38.19,38.18,38.19,916,4
"DE0005408686","VVV3","OEKOWORLD AG VZNA O.N.","Common stock","EUR",2504928,2018-03-26,07:15,17.002,17.002,17,17,515,2
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:15,52.24,52.24,52.22,52.22,404,6
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,07:15,78.5,78.5,78.4,78.4,624,3
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,07:15,43.12,43.16,43.1,43.1,156,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:15,217.7,217.7,217.5,217.5,3009,37
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,07:15,38.66,38.66,38.5,38.54,1107,13
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:15,61.86,61.86,61.8,61.8,445,4
"DE0005489561","ULC","UNITED LABELS O.N.","Common stock","EUR",2504938,2018-03-26,07:15,4.89,4.99,4.89,4.89,2050,3
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2018-03-26,07:15,5.175,5.175,5.175,5.175,890,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,07:15,67.95,67.95,67.9,67.9,301,2
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,07:15,58.5,58.5,58.5,58.5,254,3
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:15,35.24,35.24,35.2,35.2,5247,16
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:15,13.03,13.03,13.005,13.005,38313,26
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,07:15,90.6,90.6,90.58,90.58,144,2
"DE0005654933","EIN3","EINHELL GERMANY VZO O.N.","Common stock","EUR",2504961,2018-03-26,07:15,89.2,89.2,89.2,89.2,100,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,07:15,15.77,15.77,15.705,15.74,540,4
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,07:15,66.1,66.1,66,66,581,5
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:15,80.38,80.4,80.32,80.32,397,7
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:15,60.88,60.9,60.78,60.78,3892,19
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:15,81.36,81.36,81.22,81.22,1114,10
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,07:15,41.25,41.3,41.25,41.25,644,3
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,07:15,44.66,44.66,44.56,44.56,564,8
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:15,108.85,108.85,108.65,108.7,1336,8
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,07:15,50.95,50.95,50.95,50.95,75,1
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2018-03-26,07:15,216.8,216.8,216.8,216.8,900,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,07:15,23.58,23.58,23.565,23.565,3481,5
"DE0005933998","EXSD","ISH.S.EUROP.MID 200 U.ETF","ETF","EUR",2504993,2018-03-26,07:15,44.96,44.96,44.96,44.96,2001,2
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2018-03-26,07:15,9.35,9.35,9.35,9.35,763,3
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:15,79.34,79.44,79.34,79.34,2461,27
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,07:15,101.4,101.4,101.4,101.4,79,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:15,104.45,104.5,104.3,104.3,1451,6
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:15,82.12,82.16,82.02,82.02,1596,19
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,07:15,148.4,148.4,148.4,148.4,50,1
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,07:15,34.68,34.68,34.66,34.66,369,2
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,07:15,28.26,28.26,28.26,28.26,150,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:15,22.25,22.27,22.23,22.23,11587,18
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,07:15,12.08,12.08,12.08,12.08,188,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,07:15,7.295,7.295,7.295,7.295,4406,2
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,07:15,83.8,83.8,83.5,83.5,180,4
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,07:15,167.55,167.55,167.55,167.55,78,2
"DE0006569908","MLP","MLP SE  INH. O.N.","Common stock","EUR",2505045,2018-03-26,07:15,4.93,4.93,4.93,4.93,953,2
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:15,76.38,76.42,76.26,76.26,900,11
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,07:15,34.49,34.51,34.46,34.46,1028,5
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,07:15,66.38,66.52,66.38,66.52,431,8
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2018-03-26,07:15,134.4,134.4,134.4,134.4,50,2
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,07:15,393,393,393,393,6,1
"DE0006972508","PBY","PUBLITY AG NA O.N.","Common stock","EUR",2505068,2018-03-26,07:15,12.52,12.52,12.52,12.52,173,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,07:15,517,517.5,517,517.5,6,2
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:15,111.85,111.85,111.75,111.75,223,4
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:15,19.94,19.95,19.915,19.915,57053,80
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:15,66.11,66.11,66.01,66.01,4273,21
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:15,84.3,84.31,84.18,84.2,5083,33
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,07:15,71.35,71.35,71.35,71.35,260,2
"DE0007201907","SIS","FIRST SENSOR AG O.N.","Common stock","EUR",2505082,2018-03-26,07:15,25.8,25.8,25.8,25.8,500,1
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,07:15,91.7,91.7,91.65,91.65,85,2
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2018-03-26,07:15,11.46,11.46,11.43,11.43,461,3
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:15,101.54,101.56,101.4,101.42,3550,20
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,07:15,83.86,83.86,83.86,83.86,254,3
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,07:15,9.188,9.188,9.172,9.174,2728,6
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,07:15,3.01,3.012,3.01,3.01,4778,5
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:15,96.46,96.52,96.26,96.26,1807,15
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,07:15,29.12,29.12,29.1,29.1,370,4
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,07:15,56.05,56.05,56.05,56.05,56,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:15,21.25,21.3,21.25,21.28,41566,57
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,07:15,155.8,155.9,155.7,155.9,338,6
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:15,153.9,154.16,153.9,153.96,3360,47
"DE0007846867","V6C","VISCOM AG O.N.","Common stock","EUR",2505123,2018-03-26,07:15,24,24,24,24,204,2
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,07:15,12.75,12.75,12.75,12.75,300,2
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:15,25.5,25.53,25.47,25.47,8492,20
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,07:15,16.19,16.19,16.16,16.17,1634,4
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,07:15,107.5,107.5,107.4,107.4,311,6
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:15,181.3,181.4,181.16,181.2,4762,52
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:15,185,185,184.7,184.7,3386,25
"FR0000120271","TOTB","TOTAL S.A.      EO 2,50","Common stock","EUR",2505166,2018-03-26,07:15,45.97,45.97,45.97,45.97,100,1
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2018-03-26,07:15,64.32,64.32,64.32,64.32,5,1
"FR0000120644","BSN","DANONE S.A. EO -,25","Common stock","EUR",2505173,2018-03-26,07:15,64.3,64.3,64.3,64.3,390,1
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,07:15,21.08,21.08,21.08,21.08,70,1
"GB00BH4HKS39","VODI","VODAFONE GROUP PLC","Common stock","EUR",2505354,2018-03-26,07:15,2.256,2.256,2.2535,2.2535,267,2
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,07:15,25.565,25.565,25.56,25.565,2033,2
"GB00B03MM408","R6C3","ROYAL DUTCH SHELL B EO-07","Common stock","EUR",2505361,2018-03-26,07:15,26.255,26.255,26.255,26.255,75,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,07:15,19.26,19.26,19.26,19.26,558,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,07:15,5.342,5.342,5.341,5.341,452,3
"GB0009252882","GS7","GLAXOSMITHKLINE   LS-,25","Common stock","EUR",2505383,2018-03-26,07:15,15.348,15.348,15.348,15.348,2000,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:15,23.15,23.15,23.15,23.15,1068,5
"IE00B1XNHC34","IQQH","ISHSII-GL.CL.ENERGY DLDIS","ETF","EUR",2505597,2018-03-26,07:15,4.5,4.5,4.5,4.5,1111,1
"IE00B4L5Y983","EUNL","ISHSIII-CORE MSCI WLD DLA","ETF","EUR",2505656,2018-03-26,07:15,42.895,42.895,42.895,42.895,2766,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,07:15,48.876,48.876,48.876,48.876,1148,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,07:15,204.6,204.6,204.6,204.6,145,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,07:15,66.65,66.65,66.6,66.65,324,4
"LU0274208692","DBXW","XTR.MSCI WORLD SWAP 1C","ETF","EUR",2505825,2018-03-26,07:15,46.225,46.225,46.225,46.225,1017,1
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2018-03-26,07:15,46.539,46.539,46.539,46.539,10,1
"LU0392495023","X014","C.S.-MSCI PACIF.T.U.ETF I","ETF","EUR",2505921,2018-03-26,07:15,49.95,49.95,49.95,49.95,5,1
"LU0490618542","D5BM","XTR.S+P 500 SWAP 1CDL","ETF","EUR",2505991,2018-03-26,07:15,37.824,37.824,37.824,37.824,129,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,07:15,19.05,19.08,19.04,19.04,749,3
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,07:15,44.18,44.18,44.1,44.1,682,5
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,07:15,48.15,48.4,48.15,48.4,17,2
"NL0000009538","PHI1","KONINKL. PHILIPS EO -,20","Common stock","EUR",2506256,2018-03-26,07:15,30.985,30.985,30.985,30.985,17,1
"NL0000238145","APM","AD PEPPER MEDIA   EO 0,05","Common stock","EUR",2506258,2018-03-26,07:15,3.65,3.65,3.65,3.65,6066,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:15,0.2616,0.2616,0.261,0.261,39117,6
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,07:15,26.48,26.48,26.47,26.47,531,4
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,07:15,33.055,33.055,33.05,33.05,3135,2
"FR0007054358","LYSX","LYX.EU.ST.50(DR)U.E. D","ETF","EUR",2506384,2018-03-26,07:15,32.3,32.3,32.3,32.3,500,1
"IE00B53L3W79","SXRT","ISHSVII-C.EO STXX50 EOACC","ETF","EUR",2506397,2018-03-26,07:15,100.42,100.42,100.42,100.42,1049,1
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,07:15,35.06,35.06,35.035,35.035,5232,3
"LU0380865021","DXET","XTR.EURO STOXX 50 1C","ETF","EUR",2506406,2018-03-26,07:15,45.945,45.945,45.945,45.945,872,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,07:15,148.3,148.3,148.3,148.3,300,2
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,07:15,843.85,845,843.04,843.04,119,6
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,07:15,135.57,135.57,135.57,135.57,660,2
"US5951121038","MTE","MICRON TECHN. INC. DL-,10","Common stock","EUR",2506531,2018-03-26,07:15,44.7,44.7,44.7,44.7,100,1
"US67066G1040","NVD","NVIDIA CORP.      DL-,001","Common stock","EUR",2506544,2018-03-26,07:15,191.61,191.61,191.61,191.61,15,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2018-03-26,07:15,247.01,247.01,247.01,247.01,50,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,07:15,14.79,14.795,14.76,14.76,2591,6
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,07:15,175.4,175.4,175.2,175.2,342,5
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:15,6.09,6.1,6.09,6.1,5880,2
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,07:15,42.67,42.73,42.64,42.64,621,8
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:15,32.295,32.3,32.25,32.25,5220,8
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:15,32.93,32.985,32.93,32.985,574,4
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,07:16,20.64,20.64,20.64,20.64,900,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,07:16,63.06,63.06,63.06,63.06,7,1
"CH0108503795","M6YA","MEYER BUR.TECH.NAM.SF-,05","Common stock","EUR",2504246,2018-03-26,07:16,1.14,1.14,1.14,1.14,7017,1
"DE000A0X9AA8","DES2","ETFS DAX DLY2XSH.GO UC.DZ","ETF","EUR",2504257,2018-03-26,07:16,5.124,5.124,5.124,5.124,2000,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2018-03-26,07:16,109.22,109.22,109.22,109.22,3660,2
"DE000ETFL235","EL4X","DK DAXPLUS MAX.DIVIDEND","ETF","EUR",2504260,2018-03-26,07:16,77.46,77.46,77.46,77.46,120,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,07:16,103.14,103.18,103.12,103.18,3854,3
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX U.E. A","ETF","EUR",2504268,2018-03-26,07:16,98.27,98.27,98.25,98.25,672,5
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,07:16,4.143,4.144,4.141,4.141,17243,4
"LU0411075376","DBPE","XTR.LEVDAX DA.SWAP 1C","ETF","EUR",2504273,2018-03-26,07:16,105.9,105.9,105.9,105.9,100,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,07:16,105.06,105.06,105.06,105.06,0,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,07:16,55.65,55.75,55.65,55.75,350,3
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,07:16,134,134,134,134,82,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:16,36.25,36.25,36.25,36.25,127,1
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2018-03-26,07:16,22.375,22.375,22.375,22.375,150,1
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2018-03-26,07:16,2.915,2.915,2.915,2.915,616,2
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2018-03-26,07:16,5.81,5.83,5.81,5.83,550,2
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,07:16,12.26,12.26,12.26,12.26,1549,3
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,07:16,9.08,9.08,9.06,9.06,1208,6
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,07:16,23.52,23.66,23.42,23.66,4623,18
"DE000A1C9KL8","H4ZJ","HSBC MSCI WORLD UC.ETF DZ","ETF","EUR",2504452,2018-03-26,07:16,16.54,16.54,16.54,16.54,318,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,07:16,196.35,196.4,196.35,196.35,385,6
"DE000A1K03W5","99SC","STARAMBA SE  O.N.","Common stock","EUR",2504496,2018-03-26,07:16,46.9,46.9,46.9,46.9,50,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,07:16,39.3,39.35,39.3,39.35,2374,10
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,07:16,70.76,70.78,70.74,70.76,535,7
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2018-03-26,07:16,40.15,40.15,40.15,40.15,270,2
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.","Common stock","EUR",2504520,2018-03-26,07:16,42.58,42.58,42.58,42.58,10,1
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,07:16,22.66,22.68,22.66,22.68,238,2
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,07:16,24.98,24.98,24.98,24.98,357,2
"DE000A12UPJ7","PAL","PANTAFLIX AG  INH. O.N.","Common stock","EUR",2504564,2018-03-26,07:16,115.5,115.5,115.5,115.5,100,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,07:16,87.5,87.5,87.5,87.5,1,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,07:16,38.4,38.45,38.4,38.45,3583,7
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,07:16,81.42,81.49,81.42,81.47,1599,13
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,07:16,90.9,90.96,90.9,90.96,4314,25
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,07:16,11.062,11.074,11.062,11.068,11055,12
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,07:16,8.97,8.98,8.968,8.978,61761,58
"DE000ETFL383","EFQ8","DK IBOXX EO L.NON-FI.DIV.","ETF","EUR",2504712,2018-03-26,07:16,108.3,108.3,108.3,108.3,353,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,07:16,28.27,28.28,28.27,28.27,1250,3
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,07:16,29.76,29.76,29.74,29.74,1494,7
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:16,72.02,72.04,71.9,71.9,107,3
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:16,23.02,23.03,22.99,22.99,1024,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,07:16,61.34,61.34,61.34,61.34,275,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:16,88.22,88.22,88.12,88.16,440,9
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:16,64.58,64.58,64.56,64.56,112,3
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,07:16,27.43,27.43,27.43,27.43,1,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:16,12.44,12.445,12.44,12.445,840,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:16,63.92,63.92,63.9,63.9,56,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:16,17.37,17.37,17.36,17.36,955,4
